2024-08-16 14:35:37,086 ASR training:
2024-08-16 14:35:37,527 Epoch 1:
2024-08-16 14:35:37,527 Learning Rate: 0.0009
2024-08-16 14:35:37,527 Patience Delta : -0.05
2024-08-16 14:35:37,527 Train Step	Batch Loss
2024-08-16 14:35:53,553 16	1.0369536876678467
2024-08-16 14:36:08,498 32	0.9740578532218933
2024-08-16 14:36:24,197 48	0.7252873182296753
2024-08-16 14:36:39,880 64	0.7148531079292297
2024-08-16 14:36:57,032 80	0.3886150121688843
2024-08-16 14:37:13,200 96	0.30162686109542847
2024-08-16 14:37:31,703 112	0.243079274892807
2024-08-16 14:37:49,343 128	0.22719460725784302
2024-08-16 14:38:06,858 144	0.2090165615081787
2024-08-16 14:38:25,156 160	0.20548518002033234
2024-08-16 14:38:43,181 176	0.19906124472618103
2024-08-16 14:39:01,488 192	0.19680151343345642
2024-08-16 14:39:19,916 208	0.19301466643810272
2024-08-16 14:39:38,176 224	0.1941019743680954
2024-08-16 14:39:56,362 240	0.18967166543006897
2024-08-16 14:40:15,061 256	0.18932348489761353
2024-08-16 14:40:34,213 272	0.18592698872089386
2024-08-16 14:40:52,367 288	0.19852802157402039
2024-08-16 14:41:10,963 304	0.18613171577453613
2024-08-16 14:41:28,958 320	0.1897619366645813
2024-08-16 14:41:48,245 336	0.19122344255447388
2024-08-16 14:42:06,340 352	0.18693429231643677
2024-08-16 14:42:24,265 368	0.18828266859054565
2024-08-16 14:42:42,208 384	0.18888643383979797
2024-08-16 14:43:00,202 400	0.18739834427833557
2024-08-16 14:43:18,037 416	0.1926843822002411
2024-08-16 14:43:36,831 432	0.18435177206993103
2024-08-16 14:43:55,402 448	0.18847596645355225
2024-08-16 14:44:13,530 464	0.18771205842494965
2024-08-16 14:44:33,513 480	0.18781521916389465
2024-08-16 14:44:52,582 496	0.1841505765914917
2024-08-16 14:45:11,264 512	0.18246760964393616
2024-08-16 14:45:29,788 528	0.18591152131557465
2024-08-16 14:45:48,202 544	0.18870648741722107
2024-08-16 14:46:07,140 560	0.18731041252613068
2024-08-16 14:46:25,159 576	0.18818964064121246
2024-08-16 14:46:42,789 592	0.18223194777965546
2024-08-16 14:47:00,737 608	0.19161583483219147
2024-08-16 14:47:19,371 624	0.18570396304130554
2024-08-16 14:47:37,033 640	0.18787020444869995
2024-08-16 14:47:56,349 656	0.18418525159358978
2024-08-16 14:48:13,719 672	0.18626031279563904
2024-08-16 14:48:33,598 688	0.1896427869796753
2024-08-16 14:48:52,187 704	0.18699978291988373
2024-08-16 14:49:09,347 720	0.1834889054298401
2024-08-16 14:49:28,069 736	0.18598201870918274
2024-08-16 14:49:46,119 752	0.18904025852680206
2024-08-16 14:50:04,497 768	0.18542462587356567
2024-08-16 14:50:23,657 784	0.18384379148483276
2024-08-16 14:50:42,066 800	0.1886066347360611
2024-08-16 14:51:00,829 816	0.18902632594108582
2024-08-16 14:51:18,331 832	0.1853158175945282
2024-08-16 14:51:36,647 848	0.18534104526042938
2024-08-16 14:51:54,365 864	0.18918317556381226
2024-08-16 14:52:12,921 880	0.18793907761573792
2024-08-16 14:52:31,093 896	0.1895487904548645
2024-08-16 14:52:50,691 912	0.18958213925361633
2024-08-16 14:53:08,667 928	0.18236276507377625
2024-08-16 14:53:26,699 944	0.1858418583869934
2024-08-16 14:53:44,596 960	0.18352147936820984
2024-08-16 14:54:03,860 976	0.18421879410743713
2024-08-16 14:54:23,204 992	0.19069860875606537
2024-08-16 14:54:42,179 1008	0.1859097182750702
2024-08-16 14:55:00,311 1024	0.18464668095111847
2024-08-16 14:55:17,550 1040	0.1856975257396698
2024-08-16 14:55:34,917 1056	0.1871996372938156
2024-08-16 14:55:53,468 1072	0.1825600564479828
2024-08-16 14:56:12,562 1088	0.1836652308702469
2024-08-16 14:56:30,689 1104	0.18345597386360168
2024-08-16 14:56:49,640 1120	0.18488115072250366
2024-08-16 14:57:07,462 1136	0.1873435080051422
2024-08-16 14:57:25,850 1152	0.18524178862571716
2024-08-16 14:57:44,370 1168	0.18537971377372742
2024-08-16 14:58:02,534 1184	0.1847769021987915
2024-08-16 14:58:19,688 1200	0.20195123553276062
2024-08-16 14:58:38,378 1216	0.1809271275997162
2024-08-16 14:58:57,806 1232	0.18609821796417236
2024-08-16 14:59:16,049 1248	0.18595167994499207
2024-08-16 14:59:34,414 1264	0.18460440635681152
2024-08-16 14:59:52,455 1280	0.18789643049240112
2024-08-16 15:00:11,649 1296	0.18921524286270142
2024-08-16 15:00:29,888 1312	0.1825372278690338
2024-08-16 15:00:47,879 1328	0.184138685464859
2024-08-16 15:01:05,818 1344	0.1842702329158783
2024-08-16 15:01:24,370 1360	0.18695560097694397
2024-08-16 15:01:42,507 1376	0.18478836119174957
2024-08-16 15:02:01,301 1392	0.18263834714889526
2024-08-16 15:02:18,359 1408	0.18200185894966125
2024-08-16 15:02:35,638 1424	0.18213865160942078
2024-08-16 15:02:54,531 1440	0.1896020770072937
2024-08-16 15:03:13,099 1456	0.18699169158935547
2024-08-16 15:03:32,552 1472	0.18092650175094604
2024-08-16 15:03:50,534 1488	0.18250694870948792
2024-08-16 15:04:09,642 1504	0.19013497233390808
2024-08-16 15:04:27,820 1520	0.19243571162223816
2024-08-16 15:04:46,971 1536	0.18204760551452637
2024-08-16 15:05:05,473 1552	0.18912921845912933
2024-08-16 15:05:23,719 1568	0.18413947522640228
2024-08-16 15:05:42,076 1584	0.18729883432388306
2024-08-16 15:06:00,382 1600	0.18370084464550018
2024-08-16 15:06:18,162 1616	0.18551881611347198
2024-08-16 15:06:36,927 1632	0.18198537826538086
2024-08-16 15:06:54,220 1648	0.1958998143672943
2024-08-16 15:07:13,290 1664	0.18252615630626678
2024-08-16 15:07:31,362 1680	0.18288300931453705
2024-08-16 15:07:49,485 1696	0.18801215291023254
2024-08-16 15:08:07,479 1712	0.18651823699474335
2024-08-16 15:08:25,309 1728	0.1829630434513092
2024-08-16 15:08:43,074 1744	0.18518419563770294
2024-08-16 15:09:01,649 1760	0.19077935814857483
2024-08-16 15:09:20,884 1776	0.18749293684959412
2024-08-16 15:09:39,321 1792	0.18476292490959167
2024-08-16 15:09:57,675 1808	0.18239830434322357
2024-08-16 15:10:15,395 1824	0.18194597959518433
2024-08-16 15:10:33,824 1840	0.18720704317092896
2024-08-16 15:10:51,616 1856	0.1843850016593933
2024-08-16 15:11:08,613 1872	0.18011412024497986
2024-08-16 15:11:27,220 1888	0.18488352000713348
2024-08-16 15:11:45,994 1904	0.18899278342723846
2024-08-16 15:12:05,132 1920	0.18185268342494965
2024-08-16 15:12:23,041 1936	0.1865752935409546
2024-08-16 15:12:41,479 1952	0.18034020066261292
2024-08-16 15:12:59,563 1968	0.18686501681804657
2024-08-16 15:13:16,790 1984	0.1849747896194458
2024-08-16 15:13:35,227 2000	0.18772858381271362
2024-08-16 15:13:52,962 2016	0.1867729127407074
2024-08-16 15:14:11,730 2032	0.1867956966161728
2024-08-16 15:14:29,219 2048	0.18196897208690643
2024-08-16 15:14:47,024 2064	0.18119505047798157
2024-08-16 15:15:04,870 2080	0.18396766483783722
2024-08-16 15:15:23,643 2096	0.1818801760673523
2024-08-16 15:15:42,927 2112	0.18420012295246124
2024-08-16 15:16:02,626 2128	0.18167056143283844
2024-08-16 15:16:20,459 2144	0.1868889331817627
2024-08-16 15:16:38,479 2160	0.18234822154045105
2024-08-16 15:16:56,467 2176	0.1830730140209198
2024-08-16 15:17:14,268 2192	0.18614453077316284
2024-08-16 15:17:32,340 2208	0.183000847697258
2024-08-16 15:17:50,156 2224	0.17932367324829102
2024-08-16 15:18:08,727 2240	0.19001255929470062
2024-08-16 15:18:27,274 2256	0.1811675727367401
2024-08-16 15:18:45,746 2272	0.1839407980442047
2024-08-16 15:19:04,232 2288	0.18523481488227844
2024-08-16 15:19:22,596 2304	0.18070492148399353
2024-08-16 15:19:41,159 2320	0.18558725714683533
2024-08-16 15:19:59,856 2336	0.1784171164035797
2024-08-16 15:20:18,467 2352	0.18176838755607605
2024-08-16 15:20:36,161 2368	0.18281307816505432
2024-08-16 15:20:54,788 2384	0.182431161403656
2024-08-16 15:21:13,726 2400	0.18087992072105408
2024-08-16 15:21:32,645 2416	0.18358370661735535
2024-08-16 15:21:51,193 2432	0.18151476979255676
2024-08-16 15:22:08,855 2448	0.1804746687412262
2024-08-16 15:22:26,520 2464	0.18380165100097656
2024-08-16 15:22:44,461 2480	0.1856594681739807
2024-08-16 15:23:02,457 2496	0.1837870180606842
2024-08-16 15:23:20,942 2512	0.18056845664978027
2024-08-16 15:23:38,719 2528	0.18594136834144592
2024-08-16 15:23:56,211 2544	0.18199941515922546
2024-08-16 15:24:14,287 2560	0.18224945664405823
2024-08-16 15:24:31,831 2576	0.1819171905517578
2024-08-16 15:24:49,474 2592	0.1827603429555893
2024-08-16 15:25:07,531 2608	0.1798417568206787
2024-08-16 15:25:25,822 2624	0.18402370810508728
2024-08-16 15:25:45,113 2640	0.1811717301607132
2024-08-16 15:26:02,780 2656	0.17942498624324799
2024-08-16 15:26:21,058 2672	0.18352121114730835
2024-08-16 15:26:38,691 2688	0.18386030197143555
2024-08-16 15:26:56,946 2704	0.1800011396408081
2024-08-16 15:27:17,318 2720	0.1831047534942627
2024-08-16 15:27:33,855 2736	0.18086521327495575
2024-08-16 15:27:51,990 2752	0.18047887086868286
2024-08-16 15:28:09,286 2768	0.18284645676612854
2024-08-16 15:28:27,002 2784	0.18016883730888367
2024-08-16 15:28:44,764 2800	0.18111589550971985
2024-08-16 15:29:01,924 2816	0.1841292381286621
2024-08-16 15:29:20,052 2832	0.17864027619361877
2024-08-16 15:29:37,772 2848	0.1834583580493927
2024-08-16 15:29:55,526 2864	0.18082456290721893
2024-08-16 15:30:13,671 2880	0.18512223660945892
2024-08-16 15:30:32,542 2896	0.18185630440711975
2024-08-16 15:30:51,397 2912	0.18038401007652283
2024-08-16 15:31:09,212 2928	0.1827075332403183
2024-08-16 15:31:28,003 2944	0.1800142526626587
2024-08-16 15:31:46,013 2960	0.1795831322669983
2024-08-16 15:32:03,525 2976	0.1827830672264099
2024-08-16 15:32:21,875 2992	0.18282458186149597
2024-08-16 15:32:40,816 3008	0.18434078991413116
2024-08-16 15:32:59,855 3024	0.18103769421577454
2024-08-16 15:33:18,584 3040	0.18136832118034363
2024-08-16 15:33:37,931 3056	0.1825082004070282
2024-08-16 15:33:55,301 3072	0.1811525523662567
2024-08-16 15:34:14,035 3088	0.18260949850082397
2024-08-16 15:34:32,225 3104	0.18537220358848572
2024-08-16 15:34:51,451 3120	0.1807418316602707
2024-08-16 15:35:10,896 3136	0.18330098688602448
2024-08-16 15:35:30,259 3152	0.17674961686134338
2024-08-16 15:35:48,417 3168	0.18533948063850403
2024-08-16 15:36:07,024 3184	0.18061009049415588
2024-08-16 15:36:25,615 3200	0.18180528283119202
2024-08-16 15:36:44,279 3216	0.1845543086528778
2024-08-16 15:37:02,419 3232	0.18469767272472382
2024-08-16 15:37:20,452 3248	0.1816064864397049
2024-08-16 15:37:40,022 3264	0.17730769515037537
2024-08-16 15:37:58,542 3280	0.18419307470321655
2024-08-16 15:38:17,300 3296	0.18415015935897827
2024-08-16 15:38:35,432 3312	0.1815803050994873
2024-08-16 15:38:54,632 3328	0.18761320412158966
2024-08-16 15:39:12,164 3344	0.18144303560256958
2024-08-16 15:39:30,453 3360	0.18480440974235535
2024-08-16 15:39:48,177 3376	0.18223294615745544
2024-08-16 15:40:07,136 3392	0.18257570266723633
2024-08-16 15:40:26,447 3408	0.18769755959510803
2024-08-16 15:40:44,973 3424	0.1823505163192749
2024-08-16 15:41:04,016 3440	0.18116703629493713
2024-08-16 15:41:22,370 3456	0.18413355946540833
2024-08-16 15:41:41,598 3472	0.17950525879859924
2024-08-16 15:42:00,648 3488	0.18066111207008362
2024-08-16 15:42:19,429 3504	0.1806330680847168
2024-08-16 15:42:37,525 3520	0.17778553068637848
2024-08-16 15:42:55,440 3536	0.17968425154685974
2024-08-16 15:43:13,335 3552	0.18317723274230957
2024-08-16 15:43:30,415 3568	0.18381009995937347
2024-08-16 15:43:48,213 3584	0.1798209697008133
2024-08-16 15:44:06,298 3600	0.18117651343345642
2024-08-16 15:44:24,824 3616	0.18240141868591309
2024-08-16 15:44:42,976 3632	0.18037256598472595
2024-08-16 15:45:01,498 3648	0.1805107444524765
2024-08-16 15:45:18,622 3664	0.18066781759262085
2024-08-16 15:45:36,935 3680	0.18496593832969666
2024-08-16 15:45:54,679 3696	0.1816512793302536
2024-08-16 15:46:13,573 3712	0.17821404337882996
2024-08-16 15:46:32,619 3728	0.17852336168289185
2024-08-16 15:46:50,303 3744	0.18362835049629211
2024-08-16 15:47:08,831 3760	0.17966458201408386
2024-08-16 15:47:26,890 3776	0.1824117749929428
2024-08-16 15:47:44,779 3792	0.17823916673660278
2024-08-16 15:48:02,597 3808	0.18001335859298706
2024-08-16 15:48:21,248 3824	0.17976784706115723
2024-08-16 15:48:40,393 3840	0.1807369887828827
2024-08-16 15:48:59,285 3856	0.17876240611076355
2024-08-16 15:49:17,200 3872	0.17889931797981262
2024-08-16 15:49:35,383 3888	0.18195226788520813
2024-08-16 15:49:53,503 3904	0.1800973117351532
2024-08-16 15:50:12,170 3920	0.1793753206729889
2024-08-16 15:50:31,358 3936	0.17708930373191833
2024-08-16 15:50:49,217 3952	0.17992840707302094
2024-08-16 15:51:07,771 3968	0.18041560053825378
2024-08-16 15:51:26,625 3984	0.17468830943107605
2024-08-16 15:51:44,859 4000	0.1760861575603485
2024-08-16 15:52:03,510 4016	0.17914608120918274
2024-08-16 15:52:21,977 4032	0.18119752407073975
2024-08-16 15:52:40,780 4048	0.17574572563171387
2024-08-16 15:52:59,461 4064	0.17526432871818542
2024-08-16 15:53:17,419 4080	0.17647422850131989
2024-08-16 15:53:37,070 4096	0.17364460229873657
2024-08-16 15:53:56,533 4112	0.17394256591796875
2024-08-16 15:54:14,701 4128	0.174983948469162
2024-08-16 15:54:33,123 4144	0.1751525104045868
2024-08-16 15:54:51,817 4160	0.16814956068992615
2024-08-16 15:55:09,440 4176	0.16878671944141388
2024-08-16 15:55:28,286 4192	0.16420318186283112
2024-08-16 15:55:46,485 4208	0.16703711450099945
2024-08-16 15:56:05,351 4224	0.1684325635433197
2024-08-16 15:56:23,416 4240	0.16894389688968658
2024-08-16 15:56:41,204 4256	0.16348010301589966
2024-08-16 15:56:59,198 4272	0.16452693939208984
2024-08-16 15:57:17,471 4288	0.16727298498153687
2024-08-16 15:57:36,522 4304	0.16465544700622559
2024-08-16 15:57:56,713 4320	0.1644357591867447
2024-08-16 15:58:14,234 4336	0.16432040929794312
