2024-09-29 14:03:59,808 ASR training:
2024-09-29 14:04:00,469 Epoch 1:
2024-09-29 14:04:00,470 Learning Rate: 0.0009
2024-09-29 14:04:00,470 Patience Delta : -0.05
2024-09-29 14:04:00,470 Train Step	Batch Loss
2024-09-29 14:04:30,165 16	0.7501252293586731
2024-09-29 14:05:04,246 32	0.8548822402954102
2024-09-29 14:05:34,721 48	0.5716303586959839
2024-09-29 14:06:07,666 64	0.5800571441650391
2024-09-29 14:06:38,662 80	0.3291107416152954
2024-09-29 14:07:10,103 96	0.2698460519313812
2024-09-29 14:07:33,289 112	0.24196398258209229
2024-09-29 14:08:04,910 128	0.22431248426437378
2024-09-29 14:08:37,716 144	0.21267318725585938
2024-09-29 14:09:08,620 160	0.2112952172756195
2024-09-29 14:09:40,343 176	0.20708626508712769
2024-09-29 14:10:10,702 192	0.20343883335590363
2024-09-29 14:10:32,734 208	0.1980237513780594
2024-09-29 14:11:03,654 224	0.19551190733909607
2024-09-29 14:11:34,505 240	0.19134259223937988
2024-09-29 14:12:05,466 256	0.19173100590705872
2024-09-29 14:12:36,849 272	0.19475297629833221
2024-09-29 14:13:03,631 288	0.19008290767669678
2024-09-29 14:13:35,104 304	0.19421488046646118
2024-09-29 14:14:02,363 320	0.19094319641590118
2024-09-29 14:14:33,794 336	0.18893462419509888
2024-09-29 14:15:04,662 352	0.18875667452812195
2024-09-29 14:15:34,234 368	0.19063201546669006
2024-09-29 14:16:06,710 384	0.19567817449569702
2024-09-29 14:16:30,493 400	0.18507671356201172
2024-09-29 14:16:56,891 416	0.18841935694217682
2024-09-29 14:17:26,786 432	0.18460381031036377
2024-09-29 14:17:58,273 448	0.18540766835212708
2024-09-29 14:18:28,687 464	0.1851707398891449
2024-09-29 14:19:01,767 480	0.1856590360403061
2024-09-29 14:19:28,266 496	0.18246343731880188
2024-09-29 14:19:54,574 512	0.18201005458831787
2024-09-29 14:20:28,033 528	0.18846304714679718
2024-09-29 14:20:58,197 544	0.18488994240760803
2024-09-29 14:21:29,576 560	0.18713721632957458
2024-09-29 14:21:59,726 576	0.18269728124141693
2024-09-29 14:22:24,544 592	0.18643487989902496
2024-09-29 14:22:49,400 608	0.1886620819568634
2024-09-29 14:23:19,995 624	0.18830165266990662
2024-09-29 14:23:50,361 640	0.18895667791366577
2024-09-29 14:24:19,701 656	0.18558356165885925
2024-09-29 14:24:45,958 672	0.18678250908851624
2024-09-29 14:25:11,186 688	0.1870816946029663
2024-09-29 14:25:39,804 704	0.21322046220302582
2024-09-29 14:26:07,780 720	0.1880035102367401
2024-09-29 14:26:37,762 736	0.18279337882995605
2024-09-29 14:26:59,791 752	0.184908926486969
2024-09-29 14:27:29,136 768	0.18236365914344788
2024-09-29 14:27:58,167 784	0.18538923561573029
2024-09-29 14:28:18,815 800	0.19460193812847137
2024-09-29 14:28:40,084 816	0.1872919797897339
2024-09-29 14:29:08,753 832	0.188095360994339
2024-09-29 14:29:37,261 848	0.185143381357193
2024-09-29 14:30:06,033 864	0.18527255952358246
2024-09-29 14:30:31,282 880	0.18476733565330505
2024-09-29 14:30:57,407 896	0.18543410301208496
2024-09-29 14:31:26,165 912	0.1855970025062561
2024-09-29 14:31:54,839 928	0.18435850739479065
2024-09-29 14:32:24,032 944	0.1825452446937561
2024-09-29 14:32:48,817 960	0.18458038568496704
2024-09-29 14:33:15,560 976	0.18570321798324585
2024-09-29 14:33:47,420 992	0.18316704034805298
2024-09-29 14:34:17,036 1008	0.1868620216846466
2024-09-29 14:34:44,975 1024	0.18244247138500214
2024-09-29 14:35:09,199 1040	0.18586008250713348
2024-09-29 14:35:34,050 1056	0.1826031357049942
2024-09-29 14:36:05,665 1072	0.1847802847623825
2024-09-29 14:36:34,736 1088	0.18568694591522217
2024-09-29 14:37:05,446 1104	0.1820562779903412
2024-09-29 14:37:30,411 1120	0.18328440189361572
2024-09-29 14:37:55,762 1136	0.18545633554458618
2024-09-29 14:38:26,055 1152	0.18873587250709534
2024-09-29 14:38:47,060 1168	0.18252769112586975
2024-09-29 14:39:14,418 1184	0.18724653124809265
2024-09-29 14:39:36,070 1200	0.18160510063171387
2024-09-29 14:40:05,544 1216	0.1853805035352707
2024-09-29 14:40:35,039 1232	0.19071176648139954
2024-09-29 14:40:57,203 1248	0.18887564539909363
2024-09-29 14:41:19,203 1264	0.1839136928319931
2024-09-29 14:41:40,226 1280	0.1850409209728241
2024-09-29 14:42:01,349 1296	0.18882925808429718
2024-09-29 14:42:22,607 1312	0.18562360107898712
2024-09-29 14:42:43,208 1328	0.2004552185535431
2024-09-29 14:43:04,037 1344	0.18423816561698914
2024-09-29 14:43:24,973 1360	0.1829526126384735
2024-09-29 14:43:45,454 1376	0.18307200074195862
2024-09-29 14:44:06,373 1392	0.18386855721473694
2024-09-29 14:44:26,846 1408	0.18489514291286469
2024-09-29 14:44:47,605 1424	0.18406051397323608
2024-09-29 14:45:08,475 1440	0.1856502890586853
2024-09-29 14:45:28,755 1456	0.18259060382843018
2024-09-29 14:45:50,679 1472	0.18479759991168976
2024-09-29 14:46:13,209 1488	0.18455886840820312
2024-09-29 14:46:34,728 1504	0.18509522080421448
2024-09-29 14:46:57,045 1520	0.18147754669189453
2024-09-29 14:47:18,580 1536	0.18614597618579865
2024-09-29 14:47:37,756 1552	0.1845899224281311
2024-09-29 14:47:58,614 1568	0.1843475103378296
2024-09-29 14:48:19,558 1584	0.183481365442276
2024-09-29 14:48:39,602 1600	0.18673086166381836
2024-09-29 14:49:01,261 1616	0.18523858487606049
2024-09-29 14:49:22,781 1632	0.183833509683609
2024-09-29 14:49:44,001 1648	0.18292222917079926
2024-09-29 14:50:04,751 1664	0.1815665364265442
2024-09-29 14:50:26,662 1680	0.18161806464195251
2024-09-29 14:50:48,632 1696	0.18494558334350586
2024-09-29 14:51:09,093 1712	0.17875391244888306
2024-09-29 14:51:29,856 1728	0.1814219057559967
2024-09-29 14:51:51,985 1744	0.18508611619472504
2024-09-29 14:52:12,313 1760	0.18236562609672546
2024-09-29 14:52:33,906 1776	0.18557634949684143
2024-09-29 14:53:00,560 1792	0.18505187332630157
2024-09-29 14:53:25,273 1808	0.1859189122915268
2024-09-29 14:53:51,857 1824	0.1813504546880722
2024-09-29 14:54:21,238 1840	0.1832883358001709
2024-09-29 14:54:49,810 1856	0.18496114015579224
2024-09-29 14:55:18,280 1872	0.18137182295322418
2024-09-29 14:55:44,493 1888	0.1828835904598236
2024-09-29 14:56:10,359 1904	0.18279799818992615
2024-09-29 14:56:38,608 1920	0.18355469405651093
2024-09-29 14:57:00,092 1936	0.18270692229270935
2024-09-29 14:57:20,681 1952	0.18377134203910828
2024-09-29 14:57:41,567 1968	0.18317297101020813
2024-09-29 14:58:01,996 1984	0.18433158099651337
2024-09-29 14:58:23,005 2000	0.18293344974517822
2024-09-29 14:58:45,452 2016	0.18380111455917358
2024-09-29 14:59:07,393 2032	0.18213310837745667
2024-09-29 14:59:28,828 2048	0.18211022019386292
2024-09-29 14:59:49,256 2064	0.18203601241111755
2024-09-29 15:00:10,630 2080	0.18335413932800293
2024-09-29 15:00:39,174 2096	0.1828053742647171
2024-09-29 15:01:00,068 2112	0.18452535569667816
2024-09-29 15:01:22,287 2128	0.1808326095342636
2024-09-29 15:01:44,069 2144	0.18250830471515656
2024-09-29 15:02:13,165 2160	0.1862192153930664
2024-09-29 15:02:36,098 2176	0.18080279231071472
2024-09-29 15:02:57,440 2192	0.18488097190856934
2024-09-29 15:03:26,162 2208	0.18154925107955933
2024-09-29 15:03:54,875 2224	0.18301787972450256
2024-09-29 15:04:20,999 2240	0.18335647881031036
2024-09-29 15:04:44,263 2256	0.18424871563911438
2024-09-29 15:05:04,223 2272	0.18060970306396484
2024-09-29 15:05:33,504 2288	0.18972568213939667
2024-09-29 15:06:01,348 2304	0.18255026638507843
2024-09-29 15:06:26,884 2320	0.18254727125167847
2024-09-29 15:06:50,441 2336	0.18136580288410187
2024-09-29 15:07:18,110 2352	0.17908871173858643
2024-09-29 15:07:38,459 2368	0.18575522303581238
2024-09-29 15:07:59,495 2384	0.18019822239875793
2024-09-29 15:08:28,818 2400	0.18307293951511383
2024-09-29 15:08:56,966 2416	0.18333327770233154
2024-09-29 15:09:20,591 2432	0.17979104816913605
2024-09-29 15:09:45,738 2448	0.1842193901538849
2024-09-29 15:10:12,882 2464	0.18272939324378967
2024-09-29 15:10:41,414 2480	0.18422174453735352
2024-09-29 15:11:06,668 2496	0.18278846144676208
2024-09-29 15:11:31,317 2512	0.18786513805389404
2024-09-29 15:12:01,190 2528	0.18009167909622192
2024-09-29 15:12:28,089 2544	0.1831074357032776
2024-09-29 15:12:53,233 2560	0.18188151717185974
2024-09-29 15:13:18,662 2576	0.1822180151939392
2024-09-29 15:13:46,869 2592	0.1831827163696289
2024-09-29 15:14:16,733 2608	0.18282830715179443
2024-09-29 15:14:41,958 2624	0.17958644032478333
2024-09-29 15:15:08,395 2640	0.18292754888534546
2024-09-29 15:15:36,751 2656	0.18397116661071777
2024-09-29 15:16:05,773 2672	0.18261224031448364
2024-09-29 15:16:35,977 2688	0.1835135519504547
2024-09-29 15:17:00,616 2704	0.18241214752197266
2024-09-29 15:17:31,380 2720	0.18163949251174927
2024-09-29 15:18:01,901 2736	0.18175485730171204
